ESTIBA|NIVEL|OP|ESTADO|COLADA|PRODUCTO|LOTE|PIEZAS|ACERO|DIAMETRO|ESPESOR|OCUPACION STOCK|OCUPACION_ESTIBA|FCH_STOCK|TONS|LINGADA|EN USO|PZS CARGAR
PlayaExterna|6|5152401|10|28306|61269|47429|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921286||0
PlayaExterna|7|5152401|10|28306|61269|47429|1|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921291||0
PlayaExterna|10|5152401|42|28307|61269|47431|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921325||0
PlayaExterna|9|5152401|42|59446|61269|47430|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921305||0
PlayaExterna|8|5152401|42|59446|61269|47430|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921308||0
PlayaExterna|11|5152401|42|59446|61269|47430|2|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921315||0
PlayaExterna|12|8068801|10|28694|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924360||0
PlayaExterna|13|8068801|10|28694|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924361||0
PlayaExterna|14|8068801|10|28694|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924363||0
PlayaExterna|1|5165201|10|28683|62471|0|1|800|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923093||0
PlayaExterna|2|5184402|10|59244|62556|47268|1|658|219.100000|6.350000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923094||0
PlayaExterna|3|8068801|10|28689|85027|47422|5|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921138||0
PlayaExterna|4|8068801|10|28689|85027|47421|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921132||0
PlayaExterna|5|8068801|10|28689|85027|47421|3|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921134||0
PlayaExterna|6|8068801|10|28691|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924347||0
PlayaExterna|7|8068801|10|28691|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924348||0
PlayaExterna|8|8068801|10|28691|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924349||0
PlayaExterna|9|8068801|10|28691|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924350||0
PlayaExterna|10|8068801|10|28691|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924351||0
PlayaExterna|11|8068801|10|28691|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924352||0
PlayaExterna|12|8068801|10|28691|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924353||0
PlayaExterna|13|8068801|10|28691|85027|0|1|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924354||0
PlayaExterna|14|8068801|10|28694|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924364||0
PlayaExterna|15|8068801|10|28694|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924365||0
PlayaExterna|16|8068801|10|28694|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924366||0
PlayaExterna|17|8068801|10|28694|85027|0|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924367||0
PlayaExterna|1|8798701|11|26224|85131|0|4|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0864985||0
PlayaExterna|3|5178301|10|29046|85706|47566|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925082||0
PlayaExterna|2|5178301|10|29046|85706|47566|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925081||0
PlayaExterna|4|5178301|10|29046|85706|47566|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925083||0
PlayaExterna|6|5178301|10|29046|85706|47567|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925102||0
PlayaExterna|7|5178301|10|29046|85706|47567|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925103||0
PlayaExterna|5|5178301|10|29046|85706|47567|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925104||0
PlayaExterna|8|5178301|10|29046|85706|47567|2|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925105||0
PlayaExterna|10|5178301|10|59753|85706|47568|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925107||0
PlayaExterna|9|5178301|10|59753|85706|47568|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925108||0
PlayaExterna|11|5178301|10|59753|85706|47568|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925110||0
PlayaExterna|13|5178301|10|59753|85706|47568|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925121||0
PlayaExterna|12|5178301|10|59753|85706|47568|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925120||0
PlayaExterna|14|5178301|10|59753|85706|47568|5|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925119||0
PlayaExterna|16|5178301|10|59753|85706|47568|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925131||0
PlayaExterna|15|5178301|10|59753|85706|47568|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925132||0
PlayaExterna|2|5152401|42|28307|61269|47431|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921355||0
PlayaExterna|1|5152401|42|28307|61269|47431|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921354||0
PlayaExterna|4|5152401|42|28307|61269|47431|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921370||0
PlayaExterna|5|5152401|42|28307|61269|47431|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921371||0
PlayaExterna|6|5152401|42|28307|61269|47431|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921372||0
PlayaExterna|3|5152401|42|28307|61269|47431|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921356||0
PlayaExterna|7|5152401|42|28307|61269|47431|6|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921390||0
PlayaExterna|10|5152401|42|59448|61269|47432|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921397||0
PlayaExterna|12|5152401|42|59448|61269|47432|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921411||0
PlayaExterna|11|5152401|42|59448|61269|47432|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921406||0
PlayaExterna|9|5152401|42|59448|61269|47432|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921392||0
PlayaExterna|8|5152401|42|59448|61269|47432|6|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921391||0
PlayaExterna|13|5152401|42|59448|61269|47432|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921422||0
PlayaExterna|14|5152401|10|59447|61269|47433|5|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921429||0
PlayaExterna|15|5152401|42|59448|61269|47432|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921421||0
PlayaExterna|16|5152401|42|59448|61269|47432|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921426||0
PlayaExterna|1|8068801|10|28604|85027|47411|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0920971||0
PlayaExterna|3|8068801|10|28604|85027|47411|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0920981||0
PlayaExterna|2|8068801|10|28604|85027|47411|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0920985||0
PlayaExterna|4|8068801|10|28604|85027|47411|14|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0920996||0
PlayaExterna|5|8068801|10|28604|85027|47411|12|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0920999||0
PlayaExterna|1|5068201|8|57292|85146|44997|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0855342||0
PlayaExterna|3|8049801|18|58262|85025|0|2|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0951946||0
PlayaExterna|4|5075407|55|57425|85607|0|2|351|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0866552||0
PlayaExterna|7|5073101|70|56439|85130|0|1|51|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0861506||0
PlayaExterna|6|5073101|70|56438|85130|0|1|51|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0861504||0
PlayaExterna|8|5089302|70|57410|85159|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0916090||0
PlayaExterna|12|8045103|11|50144|23309|0|1|389|244.500000|6.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0875447||0
PlayaExterna|14|8045103|11|54613|23309|0|1|389|244.500000|6.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0875452||0
PlayaExterna|13|8045103|11|51275|23309|0|1|389|244.500000|6.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0875451||0
PlayaExterna|15|5084002|70|57629|85623|76020|1|613|177.800000|8.050000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0867268||0
PlayaExterna|16|5088001|15|57717|85629|0|1|621|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0852955||0
PlayaExterna|2|8061701|10|59427|85045|47563|10|619|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924997||0
PlayaExterna|1|8061701|10|59427|85045|47563|10|619|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925005||0
PlayaExterna|3|8061701|10|59427|85045|47563|10|619|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924998||0
PlayaExterna|4|8061701|10|59427|85045|47563|10|619|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925053||0
PlayaExterna|5|8061701|10|59427|85045|47563|10|619|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925054||0
PlayaExterna|6|5178301|10|59750|85706|47577|4|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925622||0
PlayaExterna|9|5178301|10|59750|85706|47577|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925617||0
PlayaExterna|7|5178301|10|59750|85706|47577|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925618||0
PlayaExterna|8|5178301|10|29052|85706|47578|8|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925632||0
PlayaExterna|1|0893619|9|54561|82088|0|10|621|177.800000|10.360000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0795508||0
PlayaExterna|2|8782801|8|25852|85007|0|1|604|177.800000|9.190000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0863217||0
PlayaExterna|3|5096901|91|57957|86217|999999|2|351|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0870504||0
PlayaExterna|4|5148301|70|58231|85245|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0874529||0
PlayaExterna|5|0946346|80|58011|9156|0|1|712|152.400000|17.300000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0907804||0
PlayaExterna|6|5096905|11|59129|86217|0|1|351|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923786||0
PlayaExterna|7|5178301|10|29051|85706|47575|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925470||0
PlayaExterna|8|5178301|10|29051|85706|47575|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925472||0
PlayaExterna|9|5178301|10|29051|85706|47575|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925471||0
PlayaExterna|10|5178301|10|29051|85706|47575|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925482||0
PlayaExterna|11|5178301|10|29050|85706|47576|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925487||0
PlayaExterna|12|5178301|10|29051|85706|47575|7|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925481||0
PlayaExterna|13|5178301|10|29050|85706|47576|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925511||0
PlayaExterna|14|5178301|10|29050|85706|47576|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925512||0
PlayaExterna|15|5178301|10|29050|85706|47576|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925517||0
PlayaExterna|17|5178301|10|59750|85706|47577|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925561||0
PlayaExterna|16|5178301|10|29050|85706|47576|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925554||0
PlayaExterna|18|5178301|10|59750|85706|47577|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925553||0
PlayaExterna|1|5097003|50|26238|85192|45710|1|619|193.680000|8.330000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0870989||0
PlayaExterna|2|0940414|70|52292|11892|999999|1|604|270.780000|21.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0867068||0
PlayaExterna|3|5092801|29|56937|85159|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0891288||0
PlayaExterna|4|5092801|29|56937|85159|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0891289||0
PlayaExterna|8|5092801|29|58733|85159|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0891292||0
PlayaExterna|6|5092801|29|56937|85159|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0891290||0
PlayaExterna|7|5092801|29|58733|85159|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0891294||0
PlayaExterna|5|5092801|29|58732|85159|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0891291||0
PlayaExterna|9|5551401|11|48240|87206|0|5|613|114.300000|6.880000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0676135||0
PlayaExterna|10|5055601|8|55048|84713|73987|2|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0878865||0
PlayaExterna|11|5746508|70|54231|70925|0|1|560|273.100000|9.270000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0780818||0
PlayaExterna|12|5048703|70|24932|80682|999999|2|613|177.800000|10.360000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0843182||0
PlayaExterna|13|5689502|70|48732|84913|0|4|604|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0821586||0
PlayaExterna|14|8782801|55|25852|85007|0|10|604|177.800000|9.190000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0863428||0
PlayaExterna|15|0946727|18|51730|84052|0|1|619|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0902399||0
PlayaExterna|16|0946727|18|51730|84052|0|3|619|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0902400||0
PlayaExterna|17|8781101|70|26294|23025|0|1|389|280.000000|9.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0878773||0
PlayaExterna|18|8018501|33|24064|85049|0|1|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0843577||0
PlayaExterna|19|8018501|33|56020|85049|0|4|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0843584||0
PlayaExterna|21|8018501|33|24078|85049|0|1|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0843576||0
PlayaExterna|20|8018501|33|56010|85049|0|1|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0843578||0
PlayaExterna|22|5131601|11|56012|85212|44156|6|675|139.700000|10.540000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0913004||0
PlayaExterna|23|5721401|70|50870|84921|0|1|613|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0705828||0
PlayaExterna|24|5746509|70|54305|70925|0|1|560|273.100000|9.270000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0805657||0
PlayaExterna|25|5746509|70|54306|70925|0|1|560|273.100000|9.270000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0805718||0
PlayaExterna|26|5746509|70|54306|70925|0|1|560|273.100000|9.270000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0805779||0
PlayaExterna|27|5114901|70|57634|85138|0|1|613|177.800000|8.050000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0913001||0
PlayaExterna|28|8749101|10|56183|85024|0|1|619|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0844897||0
PlayaExterna|29|5178301|10|59750|85706|47577|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925587||0
PlayaExterna|30|5178301|10|59750|85706|47577|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925584||0
PlayaExterna|31|5178301|10|59750|85706|47577|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925577||0
PlayaExterna|33|5178301|10|29050|85706|47576|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925545||0
PlayaExterna|32|5178301|10|29050|85706|47576|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925546||0
PlayaExterna|34|5178301|10|29050|85706|47576|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925547||0
PlayaExterna|1|8782801|55|25856|85007|0|2|604|177.800000|9.190000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0860173||0
PlayaExterna|2|5025701|55|55806|84957|0|1|609|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0822367||0
PlayaExterna|3|5025701|55|55664|84957|0|1|609|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0822430||0
PlayaExterna|4|8030701|50|58305|85262|0|1|714|193.680000|7.620000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0878985||0
PlayaExterna|5|0940566|53|20275|87243|0|1|613|114.300000|6.880000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0694449||0
PlayaExterna|6|5551401|18|48230|87206|0|1|613|114.300000|6.880000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0611852||0
PlayaExterna|7|5068201|70|57288|85146|45001|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0860318||0
PlayaExterna|8|5551401|18|48235|87206|0|1|613|114.300000|6.880000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0610942||0
PlayaExterna|10|5084003|70|57706|85624|76141|1|613|139.700000|6.980000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0855559||0
PlayaExterna|23|5158801|90|55468|85602|0|1|621|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923808||0
PlayaExterna|24|5158801|90|25424|85602|0|1|621|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923812||0
PlayaExterna|1|5178301|10|59752|85706|47571|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925257||0
PlayaExterna|2|5178301|10|59751|85706|47570|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925254||0
PlayaExterna|3|5178301|10|59752|85706|47571|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925255||0
PlayaExterna|1|0945067|20|53013|85271|999999|1|714|139.700000|10.540000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0879433||0
PlayaExterna|3|5042501|11|56075|85054|44194|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0825906||0
PlayaExterna|5|8653301|18|50064|83882|0|1|619|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0764930||0
PlayaExterna|4|8653301|18|50064|83882|0|1|619|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0764929||0
PlayaExterna|6|5072301|56|55042|85115|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0898575||0
PlayaExterna|7|5100601|20|58072|85138|999999|5|613|177.800000|8.050000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0879520||0
PlayaExterna|8|5551422|60|57975|84833|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0977322||0
PlayaExterna|9|5072301|55|58122|85115|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0872602||0
PlayaExterna|12|0945527|20|27819|9137|0|1|621|127.600000|15.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0905883||0
PlayaExterna|11|5061812|70|24844|50363|0|1|800|168.300000|11.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0840433||0
PlayaExterna|14|5091601|70|24756|85116|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0907695||0
PlayaExterna|15|0942751|55|52293|82382|0|7|621|177.800000|10.360000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0778487||0
PlayaExterna|16|5746505|70|52828|70791|0|1|560|219.100000|8.180000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0782026||0
PlayaExterna|17|5746505|70|53443|70791|0|1|560|219.100000|8.180000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0767479||0
PlayaExterna|18|8048601|11|59237|85012|0|13|619|193.680000|8.330000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921385||0
PlayaExterna|19|0933298|10|83036|11993|0|3|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0890870||0
PlayaExterna|21|8798701|10|26224|85131|0|1|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0865473||0
PlayaExterna|20|5551420|8|57010|84833|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0841822||0
PlayaExterna|24|8068801|20|27215|85027|999999|1|714|193.680000|9.520000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0890168||0
PlayaExterna|25|5551422|20|26034|84833|999999|2|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0865284||0
PlayaExterna|29|8076601|10|58044|85096|46273|1|714|193.680000|7.620000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0886604||0
PlayaExterna|26|5551420|8|56921|84833|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0857227||0
PlayaExterna|27|8063301|10|26430|85096|0|1|714|193.680000|7.620000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0914744||0
PlayaExterna|33|8075501|10|57624|85016|76385|1|604|177.800000|9.190000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0859146||0
PlayaExterna|34|8069401|62|25700|85010|0|4|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0909677||0
PlayaExterna|2|5158401|11|59625|85283|47549|25|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924837||0
PlayaExterna|3|5158401|11|59625|85283|47550|25|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924845||0
PlayaExterna|4|5158401|11|59625|85283|47549|10|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924836||0
PlayaExterna|6|5158401|11|59625|85283|47550|25|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924855||0
PlayaExterna|5|5158401|11|59625|85283|47550|25|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924856||0
PlayaExterna|7|5158401|11|59625|85283|47551|15|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924878||0
PlayaExterna|8|5130401|11|59624|85283|47552|11|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924890||0
PlayaExterna|9|5158401|11|59625|85283|47554|2|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924893||0
PlayaExterna|10|5158401|11|59625|85283|47551|16|621|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924877||0
PlayaExterna|5|5607104|55|59683|84851|47504|7|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924464||0
PlayaExterna|6|5607104|55|59683|84851|47504|7|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924460||0
PlayaExterna|7|5607104|55|59687|84851|47489|6|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924468||0
PlayaExterna|8|5607104|55|59687|84851|47489|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924241||0
PlayaExterna|9|5607104|55|59683|84851|47504|7|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924463||0
PlayaExterna|10|5607104|55|59683|84851|47504|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924469||0
PlayaExterna|12|5607104|55|59669|84851|47507|7|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924413||0
PlayaExterna|13|5607104|55|59669|84851|47507|7|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924418||0
PlayaExterna|11|5607104|55|59669|84851|47507|7|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924410||0
PlayaExterna|14|5607104|55|59669|84851|47507|5|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924417||0
